Requestid,StatusCode,ip,url,type,timestamp,tableid,fromcache,method,target
6105,	200	,35.244.233.98,	https://www.kaggle.com/api/i/users.AccountService/GenerateAnalyticsToken	,xmlhttprequest	,1702391630306.457,	1419931202	,false,	POST,good
6104,	200	,35.244.233.98,	https://www.kaggle.com/api/i/users.UsersService/GetCurrentUser	,xmlhttprequest,	1702391630306.741,	1419931202,	false,	POST,good
6103,	200	,2a00:1450:4006:800::200e,	https://apis.google.com/js/api.js	,script,	1702391630160.41,	1419931202	,true,	GET,good
6102,	200	,2a02:26f0:b80:4::210:9552,	https://use.typekit.net/tql2nih.css	,stylesheet,	1702391630490.8	,1419931202	,false,	GET,good
6101,	200	,2a02:26f0:b80:4::210:954d,	https://use.typekit.net/tql2nih.css	,stylesheet	,1702391629533.58,	1419931202	,true,	GET,good
6100,	200	,2a00:1450:4006:808::200a,	https://fonts.googleapis.com/css?family=Inter:400,	stylesheet	,1702391629529.889,	1419931202	,true,	GET,good
6099,	200	,2a00:1450:4006:808::200a,	https://fonts.googleapis.com/icon?family=Google+Material+Icons&display=block	,stylesheet,	1702391629529.606,	1419931202,	true,	GET,good
6098,	200	,35.244.233.98,	https://www.kaggle.com/static/assets/app.js?v=ae6a1d7a4a9ef3b2a9d4	,script,	1702391629100.404,	1419931202	,true	,GET,good
6097,	200	,35.244.233.98,	https://www.kaggle.com/static/assets/vendor.js?v=6495db0178f667c72ee8	,script,	1702391629108.653,	1419931202	,true,	GET,good
6096,	200	,35.244.233.98,	https://www.kaggle.com/static/assets/runtime.js?v=ab6cc099b848f16615bc,	script,	1702391629072.54,	1419931202	,true,	GET,good
